primary_category,secondry_category,url
Antiques,Antique Tools,https://hibid.com/lot/147726684/patternmakers-plane-made-from-stanley-transitiona?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726685/four-transitional-bench-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726686/stanley-no--12-1-4-cabinet-scraper?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726687/stanley-24-in--2-fold-no--2-rule-with-brass-protra?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726688/two-transitional-jack-planes-plus-parts?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726689/iron-spokeshave-with-open-loop-handles?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726690/stanley-instructional-charts-copyright-1968?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726691/lion-miter-trimmer?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726692/stanley-no--2-iron-smooth-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726693/brass-copy-of-a-stanley-no--68-rabbeting-spokeshav?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726694/mahogany-stuffed-infilled-smoother-with-gunmetal-c?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726695/stanley-instructional-charts-copyright-1968?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726696/fine-buck-infilled-panel-plane-with-dovetailed-sol?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726697/two-stanley-smooth-planes-and-a-body-and-knobs?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726698/stanley-no--5-1-2c-jumbo-jack-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726699/ohio-tool-2-inch-no--91-twin-bladed-nosing-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726700/meriden-patent-block-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726701/two-wooden-spill-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726702/windsor-beader-pat-march-10--1885?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726703/extra-quality-no--61-complex-profile-molding-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726704/stanley-sliding-bevel-and-a-reed-patent-spiral-screw?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726705/scarce-g-w--rooks-compassed-hawk-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726706/two-rosewood-marking-and-mortise-gages?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726707/john-cook-18th-century-tongue-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726708/lot--spear-and-jackson-1-4-in--mortise-chisel-andc-?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726709/2-wooden-planes--7-8-in--round-and-ogontz-smoother?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726710/trauts-patent-12-in--sliding-bevel-and-homemade-kni?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726711/hemsoll-and-co--sheffield-style-wooden-bit-brace?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726712/2-zig-zag-rules--stanley-no--424-and-moeter-meter-ru?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726713/early-handled-14-inch-1-1-4-inch-hollow-with-offse?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726714/lot--brass-gaging-plumb-bob--linemans-hook-billed?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726715/two-unhandled-screw-arm-plow-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726716/3-wrenches--2-c-e-b--and-co--s-wrenches-and-an-open-en?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726717/early-13-in--wooden-jack-plane-with-chip-carved-pi?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726718/pair-of-alton-ill-molding-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726719/unusual-wilde-kcmo-slip-joint-plier--speed-indicat?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726720/nelson-and-hayner-alton--ill-side-bead?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726721/pair-rosewood-and-brass-marking-and-mortise-gages?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726722/two-rickard-molding-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726723/lot--stanley-no--66-beader--no--110-iron-block-pla?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726724/j--givins--st--louis--mo-skewed-rabbet-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726725/nice-nickel-plated-plumb-bob-with-removable-top?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726726/pair-of-coachmakers-routers?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726727/lot--gents-or-six-penny-brace-and-mystery-slitter-or?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726728/nice-coachmakers-router?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726729/thos--appleton-double-boxed-3-8-in--center-bead?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726730/eight-molding-planes--4-complete-and-4-needing-bla?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726731/bewley-n--york-boxed-7-8-in-ogee-molding-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726732/multiform-worrall-patent-skewed-rabbet-plane-body?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726733/nice-wire-egg-basket-?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726734/green-river-type-manufactured-traveler?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726735/nice-sims-london-wedge-locking-sash-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726736/nice-brown-stoneware-pickling-crock?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726737/stanley-no--1-odd-job-multi-tool?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726738/two-small-wooden-carriagemakers-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726739/littco-no--112-bench-vise-with-3-3-4-in--jaws?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726740/two-cast-iron-file-handles-and-a-diamond-edge-saw-fi?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726741/unknown-make-clamp-on-vise-with-1-1-2-in--jaws?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726742/stanley-no--60-miter-box-and-unmarked-saw?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726743/early-2-foot-2-fold-boxwood-rule-with-brass-slide?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726744/fine-stanley-no--2-iron-smooth-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726745/bronze-turners-or-violin-caliper?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726746/stanley-cast-iron-18-and-12-inch-levels?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726747/2-qt--milk-or-cream-container--kewaunee-wis-?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726748/stanley-no--59-doweling-jig-in-nice-wooden-box?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726749/chicken-feeder-with-base-of-galvanized-tin?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726750/fine-2l-petrole-german-fuel-can?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726751/pair-of-15-in--transitional-jack-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726752/two-ohio-tool-no--3-wooden-smooth-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726753/unusual-wooden-moon-compass-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726754/2-wood-planes--13--rabbet-and-keen-kutter-no--26?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726755/2-wood-planes--booth-bros-dublin-chamfer-and-smoothe?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726756/diamond-edge-18-in--transitional-fore-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726757/thos-l--appleton-handled-jack-rabbet-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726758/two-wood-planes--i--lund-london-fillister-plane-andc?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726759/ohio-tool-co--quarter-round-with-fence?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726760/stanley-no--992-corner-brace?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726761/e-andc--carter-toothing-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726762/ohio-tool-1-1-2-in--no--91-twin-iron-nosing-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726763/3-molding-planes---ohio-tool-hollow-and-round--and-s?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726764/wooden-21-inch-jointer-plane-with-closed-handle?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726765/2-wooden-dado-planes--dennison-and-owasco-tool?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726766/3-wooden-molding-planes--ohio-tool--auburn-and-hollo?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726767/beech-j--killam-unhandled-yankee-style-beech-plow?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726768/bensen-and-crannel-crown-molding-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726769/s--killum-yankee-plow-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726770/unusual-complex-profile-wooden-molding-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726771/j-p--cook-detroit-mich-screw-arm-plow-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726772/unmarked-sash-coping-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726773/auburn-tool-co--no--88-unhandled-screw-arm-plow-pl?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726774/j--dawson-montreal-complex-profile-molding-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726775/j--kellogg-amherst-mass-yankee-style-plow-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726776/two-voltmeter-ammeter-tools?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726777/2-starrett-gages--no--473-screw-pitch-and-no--272b-r?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726778/lot--keuffel-and-esser-drafting-scale-and-lufkin-calip?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726779/starrett-3-3-8-in--no--130-level-iob?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726780/alliance-drop-forging-sample-anvil?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726781/starrett-no--13-double-square-with-both-blades-iob?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726782/three-24-in--4-fold-boxwood-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726783/0-1-2-in--advertising-micrometer-conner-mfg-co-?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726784/stephens-and-co--combination-rule--level--bevel-and-sq?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726785/starrett-no--440-8-micrometer-depth-gage-iob?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726786/stanley-no--53-1-2-architects-2-foot-4-fold-boxwo?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726787/three-2-foot--4-fold-boxwood-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726788/stanley-no--69-1-foot--4-fold-rule?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726789/four-assorted-boxwood-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726790/unusual-j--gibson-albany-complex-profile-molding-p?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726791/four-wooden-round-molding-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726792/g-a--benton-single-boxed-side-bead-molding-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726793/2-wooden-planes-hall--case-and-co--and-a-continental?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726794/2-side-bead-planes--d-r--barton--and-greenfield-tool?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726795/a-c--bartletts-ohio-planes-no--13-gutter-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726796/2-wooden-jack-planes--e-c--simmons-keen-kutter-and-u?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726797/wooden-tool-chest-filled-with-faux-graining-tools?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726798/pair-of-refinished-wood-planes-and-unusual-scraper?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726799/top-knob-supply-co--display-of-sanctuary-ii-pulls?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726800/three-horn-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726801/h-d--smith--perfect-handle--12--rr-wrench?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726802/lot--2-smooth-planes-and-a-d-r--barton-drawknife?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726803/h-d--smith--perfect-handle--12--monkey-wrench?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726804/unusual-10-in--wooden-scrub-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726805/keen-kutter-wooden-jack-plane-with-sawtooth-logo?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148620474/razee-style-wooden-jointer-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148620475/pair-of-keen-kutter-levels?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148620476/antique--hood-and-reynolds-boston--farriers-hoof-ga?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148620477/three-stanley-no--102-levels?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148620478/d-r--barton-coopers-howell-plane--appears-unused?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148620479/3-jointer-planes-including-two-fulton-transitional?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148620480/two-iron-jack-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148620481/eastmans-always-ready-chalk-line-and-a-plumb-bob?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148620482/two-planes--stanley-bailey-no--3-and-millers-falls-n?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148620483/lot--lammert--mulliken-and-stackpole-plumb-and-level-and?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726806/c-m--griffith-evansvill--ind-screw-arm-plow-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726807/lot--three-wooden-spokeshaves-and-a-try-square?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726808/continental-plow-plane-with-steel-arms-and-chapin-do?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726809/stanley-no--97-piano-makers-chisel-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726810/two-2-bladed-pocket-knives--one-case?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726811/fine-enderes-9-in--drawknife-and-stanley-try-square?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726812/sandusky-tool-co--no--74-complex-profile-molding-p?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726813/stanley-no--66-beader-and-two-wooden-spokeshaves?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726814/n-h--stout-and-w-w--richey-louisville-molding-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726815/three-wood-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726816/three-stanley-brass-bound-folding-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726817/ovb-claw-hammer-and-yankee-north-bros--push-drill?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726818/three-36-inch-4-fold-boxwood-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726819/unknown-make-folding-foot-measuring-stick?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726820/six-4-fold-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726821/three-36-in--4-fold-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726822/early-stanley-no--78-1-2-brass-bound-boxwood-rule?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726823/chapin-stephens-no--62-1-2-brass-bound-4-fold-rule?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726824/four-worn-4-fold-boxwood-rules-with-double-arched?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726825/lot--brass-school-bell--and-a-low-angle-stanley-bloc?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726826/three-24-in--brass-bound-4-fold-boxwood-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148404566/lot--stanley-no--50-plow-plane-and-a-stanley-194-fib?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/148404567/nice-8-3-4-x-3-1-2-inch-iron-router-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726827/stanley-no--34vr-24-inch-maple-rule-w-brass-ends?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726828/pair-tape-measures--blue-grass-and-roe-6-ft-?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726829/two-bell-system-zig-zag-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726830/two-50-ft--steel-tape-measures?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726831/post-versalog-ii-slide-rule?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726832/lufkin-no--372-caliper-rule-like-new-iob?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726833/kande-wyteface-tape-measure-iob?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726834/morlane-supply-co--pipe-pit-gage-in-original-pouch?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726835/slide-rule--range-and-elevation-of-military-howitzer?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726836/upson-nut-company-1-foot--2-fold-no--32-caliper-ru?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726837/two-steel-tape-measures?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726838/two-boxwood-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726839/four-architects-and-engineers-12-in--scales?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726840/two-pickett-slide-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726841/three-wooden-advertising-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726842/four-slide-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726843/four-rules-scales?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726844/two-slide-rules--pickett-and-a-mahogany-military?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726845/two-steel-scales?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726846/lot--lufkin-100-ft--surveyors-tape-reel-and-ratchet?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726847/keen-kutter-k5-1-2c-jumbo-jack-plane-and-sargent-smo?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726848/2-wrenches--bell-systems-and-psandw-monkey-wrench?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726849/kraeuter-3-inch-masons-chisel?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726850/ohio-tools-1-inch-no--47-dado-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726851/two-snell-and-aterton-cobbler-leather-tools?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726852/2-planes--stanley-no--3-smoother-and-no--110-block?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726853/lot--harrold-bit-brace--jennings-auger-bit-andc-?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726854/millers-falls-no--140-iron-jack-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726855/lot--stanley-drill--fulton-ratchet-brace--and-stanle?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726856/three-micrometers?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726857/three-wrenches?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726858/three-micrometers?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726859/german--6--nut-wrench-and-beck-patent-ticket-punch-b?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726860/three-micrometers?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726861/lot--lawson-pipe-wrench---sandow--bike-wrench-andc-?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726862/pair-of-brass-plumb-bobs?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726863/p--lowentraut-combo-brace-wrench?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726864/18-oz--turnip-shaped-brass-plumb-bob-with-removabl?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726865/shaw-propeller-co--no--6-sized-alligator-wrench?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726866/pair-of-brass-plumb-bobs?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726867/two-wrenches--greenfield-tap-and-die-and--bulldog-?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726868/three-surveyor-style-brass-plum-bobs?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726869/super-grip-tool-co--clifton-patent-geared-pliers?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726870/3-wrenches--osaka-tanko--simplex-and-jmc-crimping-pl?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726871/lot--stainless-pilling-co--hemostat--stanley-screw?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726872/two-wrenches--oxweld-and-b2347?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726873/five-bicycle-wrenches?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726874/blue-grass-gold-plated-presentation-crescent-wrenc?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726875/standard-tool-co--athol--mass-quick-adjust-nut-wre?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726876/stanley-yankee-ratcheting-tap-handle-and-blackhawk-h?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726877/two-wrenches?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726878/two-monkey-wrenches?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726879/crestoloy-double-ended-crescent-wrench?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726880/two-6-in--wood-handled-monkey-wrenches?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726881/shapleigh-diamond-edge-de2-hand-cranked-bench-grin?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726882/pair-of-keen-kutter-hammers?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726883/cruso-hbsandco-chicago-no--55-bench-grinder?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726884/2-simmons-ball-peen-hammers-and-a-keen-kutter-head?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726885/large-diamond-edge-de4-bench-grinder?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726886/keen-kutter-claw-hammer-and-a-nos-keen-kutter-handle?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726887/two-keen-kutter-star-drills-for-busting-thru-concr?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726888/two-wooden-keen-kutter-mallets?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726889/two-keen-kutter-pliers-and-k23-7-with-offset-jaws?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726890/2-keen-kutter-hammers--ball-peen-hammer-and-riveting?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726891/three-keen-kutter-cold-chisels?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726892/lot--nos-keen-kutter-aw-hammer-handle-andc-?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726893/six-keen-kutter-hole-punches-for-leather-belts-etc?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726894/pair-of-6-1-2-in-slip-joint-pliers?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726895/pair-keen-kutter-cold-chisels?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726896/pair-keen-kutter-pliers?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726897/three-keen-kutter-offset-all-steel-wood-chisels?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726898/fine-keen-kutter-kb10-linemans-10-inch-pliers?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726899/five-keen--kutter-tools?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726900/graduated-set-of-4-keen-kutter-button-type-wire-cu?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726901/five-keen-kutter-tools?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726902/five-keen-kutter-cold-chisels?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726903/klincher-6--gas-plier-and-simmons-8--wire-tool--plie?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726904/three-wooden-molding-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726905/pair-stanley-no--4-iron-smooth-planes?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726906/leavitt-patent--dec-13--1870--wooden-scroll-saw?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726907/2-complex-profile-molding-planes--casey-kitchell?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726908/scarce-winslow-patent-marking-gage?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726909/ohio-tool-screw-adjusted-sash-plane?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726910/three-rules?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726911/kane-dead-reckoning-computer-model?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726912/dercks-guage--machinists--and-a-proportional-scale?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726913/nos-blue-grass-100-ft--t5-bg1000-steel-tape-measur?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726914/stanley-rule-and-level-co--24-in--2-fold--no--18-rul?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726915/zippo-no--6260-tape-measure-with-bell-telephone?ref=lot-list
Antiques,Antique Tools,https://hibid.com/lot/147726916/stanley-rule-and-level-co--12-inch-no--35-1-2-school?ref=lot-list
